Date,Prod_Total,Consump_Total,US_inv,OECD_inv
3/12/10,89.22,92.05,1045,2662
4/12/10,89.22,92.05,1045,2662
5/12/10,89.22,92.05,1045,2662
6/12/10,89.22,92.05,1045,2662
7/12/10,89.22,92.05,1045,2662
8/12/10,89.22,92.05,1045,2662
9/12/10,89.22,92.05,1045,2662
10/12/10,89.22,92.05,1045,2662
11/12/10,89.22,92.05,1045,2662
12/12/10,89.22,92.05,1045,2662
13/12/10,89.22,92.05,1045,2662
14/12/10,89.22,92.05,1045,2662
15/12/10,89.22,92.05,1045,2662
16/12/10,89.22,92.05,1045,2662
17/12/10,89.22,92.05,1045,2662
18/12/10,89.22,92.05,1045,2662
19/12/10,89.22,92.05,1045,2662
20/12/10,89.22,92.05,1045,2662
21/12/10,89.22,92.05,1045,2662
22/12/10,89.22,92.05,1045,2662
23/12/10,89.22,92.05,1045,2662
24/12/10,89.22,92.05,1045,2662
25/12/10,89.22,92.05,1045,2662
26/12/10,89.22,92.05,1045,2662
27/12/10,89.22,92.05,1045,2662
28/12/10,89.22,92.05,1045,2662
29/12/10,89.22,92.05,1045,2662
30/12/10,89.22,92.05,1045,2662
31/12/10,89.22,92.05,1045,2662
1/1/11,89.93,87.88,1060,2720
2/1/11,89.93,87.88,1060,2720
3/1/11,89.93,87.88,1060,2720
4/1/11,89.93,87.88,1060,2720
5/1/11,89.93,87.88,1060,2720
6/1/11,89.93,87.88,1060,2720
7/1/11,89.93,87.88,1060,2720
8/1/11,89.93,87.88,1060,2720
9/1/11,89.93,87.88,1060,2720
10/1/11,89.93,87.88,1060,2720
11/1/11,89.93,87.88,1060,2720
12/1/11,89.93,87.88,1060,2720
13/1/11,89.93,87.88,1060,2720
14/1/11,89.93,87.88,1060,2720
15/1/11,89.93,87.88,1060,2720
16/1/11,89.93,87.88,1060,2720
17/1/11,89.93,87.88,1060,2720
18/1/11,89.93,87.88,1060,2720
19/1/11,89.93,87.88,1060,2720
20/1/11,89.93,87.88,1060,2720
21/1/11,89.93,87.88,1060,2720
22/1/11,89.93,87.88,1060,2720
23/1/11,89.93,87.88,1060,2720
24/1/11,89.93,87.88,1060,2720
25/1/11,89.93,87.88,1060,2720
26/1/11,89.93,87.88,1060,2720
27/1/11,89.93,87.88,1060,2720
28/1/11,89.93,87.88,1060,2720
29/1/11,89.93,87.88,1060,2720
30/1/11,89.93,87.88,1060,2720
31/1/11,89.93,87.88,1060,2720
1/2/11,88.78,90.47,1031,2648
2/2/11,88.78,90.47,1031,2648
3/2/11,88.78,90.47,1031,2648
4/2/11,88.78,90.47,1031,2648
5/2/11,88.78,90.47,1031,2648
6/2/11,88.78,90.47,1031,2648
7/2/11,88.78,90.47,1031,2648
8/2/11,88.78,90.47,1031,2648
9/2/11,88.78,90.47,1031,2648
10/2/11,88.78,90.47,1031,2648
11/2/11,88.78,90.47,1031,2648
12/2/11,88.78,90.47,1031,2648
13/2/11,88.78,90.47,1031,2648
14/2/11,88.78,90.47,1031,2648
15/2/11,88.78,90.47,1031,2648
16/2/11,88.78,90.47,1031,2648
17/2/11,88.78,90.47,1031,2648
18/2/11,88.78,90.47,1031,2648
19/2/11,88.78,90.47,1031,2648
20/2/11,88.78,90.47,1031,2648
21/2/11,88.78,90.47,1031,2648
22/2/11,88.78,90.47,1031,2648
23/2/11,88.78,90.47,1031,2648
24/2/11,88.78,90.47,1031,2648
25/2/11,88.78,90.47,1031,2648
26/2/11,88.78,90.47,1031,2648
27/2/11,88.78,90.47,1031,2648
28/2/11,88.78,90.47,1031,2648
1/3/11,87.9,89.09,1027,2628
2/3/11,87.9,89.09,1027,2628
3/3/11,87.9,89.09,1027,2628
4/3/11,87.9,89.09,1027,2628
5/3/11,87.9,89.09,1027,2628
6/3/11,87.9,89.09,1027,2628
7/3/11,87.9,89.09,1027,2628
8/3/11,87.9,89.09,1027,2628
9/3/11,87.9,89.09,1027,2628
10/3/11,87.9,89.09,1027,2628
11/3/11,87.9,89.09,1027,2628
12/3/11,87.9,89.09,1027,2628
13/3/11,87.9,89.09,1027,2628
14/3/11,87.9,89.09,1027,2628
15/3/11,87.9,89.09,1027,2628
16/3/11,87.9,89.09,1027,2628
17/3/11,87.9,89.09,1027,2628
18/3/11,87.9,89.09,1027,2628
19/3/11,87.9,89.09,1027,2628
20/3/11,87.9,89.09,1027,2628
21/3/11,87.9,89.09,1027,2628
22/3/11,87.9,89.09,1027,2628
23/3/11,87.9,89.09,1027,2628
24/3/11,87.9,89.09,1027,2628
25/3/11,87.9,89.09,1027,2628
26/3/11,87.9,89.09,1027,2628
27/3/11,87.9,89.09,1027,2628
28/3/11,87.9,89.09,1027,2628
29/3/11,87.9,89.09,1027,2628
30/3/11,87.9,89.09,1027,2628
31/3/11,87.9,89.09,1027,2628
1/4/11,87.83,87.49,1030,2655
2/4/11,87.83,87.49,1030,2655
3/4/11,87.83,87.49,1030,2655
4/4/11,87.83,87.49,1030,2655
5/4/11,87.83,87.49,1030,2655
6/4/11,87.83,87.49,1030,2655
7/4/11,87.83,87.49,1030,2655
8/4/11,87.83,87.49,1030,2655
9/4/11,87.83,87.49,1030,2655
10/4/11,87.83,87.49,1030,2655
11/4/11,87.83,87.49,1030,2655
12/4/11,87.83,87.49,1030,2655
13/4/11,87.83,87.49,1030,2655
14/4/11,87.83,87.49,1030,2655
15/4/11,87.83,87.49,1030,2655
16/4/11,87.83,87.49,1030,2655
17/4/11,87.83,87.49,1030,2655
18/4/11,87.83,87.49,1030,2655
19/4/11,87.83,87.49,1030,2655
20/4/11,87.83,87.49,1030,2655
21/4/11,87.83,87.49,1030,2655
22/4/11,87.83,87.49,1030,2655
23/4/11,87.83,87.49,1030,2655
24/4/11,87.83,87.49,1030,2655
25/4/11,87.83,87.49,1030,2655
26/4/11,87.83,87.49,1030,2655
27/4/11,87.83,87.49,1030,2655
28/4/11,87.83,87.49,1030,2655
29/4/11,87.83,87.49,1030,2655
30/4/11,87.83,87.49,1030,2655
1/5/11,87.67,87.59,1057,2675
2/5/11,87.67,87.59,1057,2675
3/5/11,87.67,87.59,1057,2675
4/5/11,87.67,87.59,1057,2675
5/5/11,87.67,87.59,1057,2675
6/5/11,87.67,87.59,1057,2675
7/5/11,87.67,87.59,1057,2675
8/5/11,87.67,87.59,1057,2675
9/5/11,87.67,87.59,1057,2675
10/5/11,87.67,87.59,1057,2675
11/5/11,87.67,87.59,1057,2675
12/5/11,87.67,87.59,1057,2675
13/5/11,87.67,87.59,1057,2675
14/5/11,87.67,87.59,1057,2675
15/5/11,87.67,87.59,1057,2675
16/5/11,87.67,87.59,1057,2675
17/5/11,87.67,87.59,1057,2675
18/5/11,87.67,87.59,1057,2675
19/5/11,87.67,87.59,1057,2675
20/5/11,87.67,87.59,1057,2675
21/5/11,87.67,87.59,1057,2675
22/5/11,87.67,87.59,1057,2675
23/5/11,87.67,87.59,1057,2675
24/5/11,87.67,87.59,1057,2675
25/5/11,87.67,87.59,1057,2675
26/5/11,87.67,87.59,1057,2675
27/5/11,87.67,87.59,1057,2675
28/5/11,87.67,87.59,1057,2675
29/5/11,87.67,87.59,1057,2675
30/5/11,87.67,87.59,1057,2675
31/5/11,87.67,87.59,1057,2675
1/6/11,88.59,89.56,1059,2666
2/6/11,88.59,89.56,1059,2666
3/6/11,88.59,89.56,1059,2666
4/6/11,88.59,89.56,1059,2666
5/6/11,88.59,89.56,1059,2666
6/6/11,88.59,89.56,1059,2666
7/6/11,88.59,89.56,1059,2666
8/6/11,88.59,89.56,1059,2666
9/6/11,88.59,89.56,1059,2666
10/6/11,88.59,89.56,1059,2666
11/6/11,88.59,89.56,1059,2666
12/6/11,88.59,89.56,1059,2666
13/6/11,88.59,89.56,1059,2666
14/6/11,88.59,89.56,1059,2666
15/6/11,88.59,89.56,1059,2666
16/6/11,88.59,89.56,1059,2666
17/6/11,88.59,89.56,1059,2666
18/6/11,88.59,89.56,1059,2666
19/6/11,88.59,89.56,1059,2666
20/6/11,88.59,89.56,1059,2666
21/6/11,88.59,89.56,1059,2666
22/6/11,88.59,89.56,1059,2666
23/6/11,88.59,89.56,1059,2666
24/6/11,88.59,89.56,1059,2666
25/6/11,88.59,89.56,1059,2666
26/6/11,88.59,89.56,1059,2666
27/6/11,88.59,89.56,1059,2666
28/6/11,88.59,89.56,1059,2666
29/6/11,88.59,89.56,1059,2666
30/6/11,88.59,89.56,1059,2666
1/7/11,89.06,89.2,1074,2681
2/7/11,89.06,89.2,1074,2681
3/7/11,89.06,89.2,1074,2681
4/7/11,89.06,89.2,1074,2681
5/7/11,89.06,89.2,1074,2681
6/7/11,89.06,89.2,1074,2681
7/7/11,89.06,89.2,1074,2681
8/7/11,89.06,89.2,1074,2681
9/7/11,89.06,89.2,1074,2681
10/7/11,89.06,89.2,1074,2681
11/7/11,89.06,89.2,1074,2681
12/7/11,89.06,89.2,1074,2681
13/7/11,89.06,89.2,1074,2681
14/7/11,89.06,89.2,1074,2681
15/7/11,89.06,89.2,1074,2681
16/7/11,89.06,89.2,1074,2681
17/7/11,89.06,89.2,1074,2681
18/7/11,89.06,89.2,1074,2681
19/7/11,89.06,89.2,1074,2681
20/7/11,89.06,89.2,1074,2681
21/7/11,89.06,89.2,1074,2681
22/7/11,89.06,89.2,1074,2681
23/7/11,89.06,89.2,1074,2681
24/7/11,89.06,89.2,1074,2681
25/7/11,89.06,89.2,1074,2681
26/7/11,89.06,89.2,1074,2681
27/7/11,89.06,89.2,1074,2681
28/7/11,89.06,89.2,1074,2681
29/7/11,89.06,89.2,1074,2681
30/7/11,89.06,89.2,1074,2681
31/7/11,89.06,89.2,1074,2681
1/8/11,89.56,91.04,1076,2682
2/8/11,89.56,91.04,1076,2682
3/8/11,89.56,91.04,1076,2682
4/8/11,89.56,91.04,1076,2682
5/8/11,89.56,91.04,1076,2682
6/8/11,89.56,91.04,1076,2682
7/8/11,89.56,91.04,1076,2682
8/8/11,89.56,91.04,1076,2682
9/8/11,89.56,91.04,1076,2682
10/8/11,89.56,91.04,1076,2682
11/8/11,89.56,91.04,1076,2682
12/8/11,89.56,91.04,1076,2682
13/8/11,89.56,91.04,1076,2682
14/8/11,89.56,91.04,1076,2682
15/8/11,89.56,91.04,1076,2682
16/8/11,89.56,91.04,1076,2682
17/8/11,89.56,91.04,1076,2682
18/8/11,89.56,91.04,1076,2682
19/8/11,89.56,91.04,1076,2682
20/8/11,89.56,91.04,1076,2682
21/8/11,89.56,91.04,1076,2682
22/8/11,89.56,91.04,1076,2682
23/8/11,89.56,91.04,1076,2682
24/8/11,89.56,91.04,1076,2682
25/8/11,89.56,91.04,1076,2682
26/8/11,89.56,91.04,1076,2682
27/8/11,89.56,91.04,1076,2682
28/8/11,89.56,91.04,1076,2682
29/8/11,89.56,91.04,1076,2682
30/8/11,89.56,91.04,1076,2682
31/8/11,89.56,91.04,1076,2682
1/9/11,88.82,90.15,1062,2649
2/9/11,88.82,90.15,1062,2649
3/9/11,88.82,90.15,1062,2649
4/9/11,88.82,90.15,1062,2649
5/9/11,88.82,90.15,1062,2649
6/9/11,88.82,90.15,1062,2649
7/9/11,88.82,90.15,1062,2649
8/9/11,88.82,90.15,1062,2649
9/9/11,88.82,90.15,1062,2649
10/9/11,88.82,90.15,1062,2649
11/9/11,88.82,90.15,1062,2649
12/9/11,88.82,90.15,1062,2649
13/9/11,88.82,90.15,1062,2649
14/9/11,88.82,90.15,1062,2649
15/9/11,88.82,90.15,1062,2649
16/9/11,88.82,90.15,1062,2649
17/9/11,88.82,90.15,1062,2649
18/9/11,88.82,90.15,1062,2649
19/9/11,88.82,90.15,1062,2649
20/9/11,88.82,90.15,1062,2649
21/9/11,88.82,90.15,1062,2649
22/9/11,88.82,90.15,1062,2649
23/9/11,88.82,90.15,1062,2649
24/9/11,88.82,90.15,1062,2649
25/9/11,88.82,90.15,1062,2649
26/9/11,88.82,90.15,1062,2649
27/9/11,88.82,90.15,1062,2649
28/9/11,88.82,90.15,1062,2649
29/9/11,88.82,90.15,1062,2649
30/9/11,88.82,90.15,1062,2649
1/10/11,89.27,89.27,1050,2625
2/10/11,89.27,89.27,1050,2625
3/10/11,89.27,89.27,1050,2625
4/10/11,89.27,89.27,1050,2625
5/10/11,89.27,89.27,1050,2625
6/10/11,89.27,89.27,1050,2625
7/10/11,89.27,89.27,1050,2625
8/10/11,89.27,89.27,1050,2625
9/10/11,89.27,89.27,1050,2625
10/10/11,89.27,89.27,1050,2625
11/10/11,89.27,89.27,1050,2625
12/10/11,89.27,89.27,1050,2625
13/10/11,89.27,89.27,1050,2625
14/10/11,89.27,89.27,1050,2625
15/10/11,89.27,89.27,1050,2625
16/10/11,89.27,89.27,1050,2625
17/10/11,89.27,89.27,1050,2625
18/10/11,89.27,89.27,1050,2625
19/10/11,89.27,89.27,1050,2625
20/10/11,89.27,89.27,1050,2625
21/10/11,89.27,89.27,1050,2625
22/10/11,89.27,89.27,1050,2625
23/10/11,89.27,89.27,1050,2625
24/10/11,89.27,89.27,1050,2625
25/10/11,89.27,89.27,1050,2625
26/10/11,89.27,89.27,1050,2625
27/10/11,89.27,89.27,1050,2625
28/10/11,89.27,89.27,1050,2625
29/10/11,89.27,89.27,1050,2625
30/10/11,89.27,89.27,1050,2625
31/10/11,89.27,89.27,1050,2625
1/11/11,90.26,91.29,1050,2636
2/11/11,90.26,91.29,1050,2636
3/11/11,90.26,91.29,1050,2636
4/11/11,90.26,91.29,1050,2636
5/11/11,90.26,91.29,1050,2636
6/11/11,90.26,91.29,1050,2636
7/11/11,90.26,91.29,1050,2636
8/11/11,90.26,91.29,1050,2636
9/11/11,90.26,91.29,1050,2636
10/11/11,90.26,91.29,1050,2636
11/11/11,90.26,91.29,1050,2636
12/11/11,90.26,91.29,1050,2636
13/11/11,90.26,91.29,1050,2636
14/11/11,90.26,91.29,1050,2636
15/11/11,90.26,91.29,1050,2636
16/11/11,90.26,91.29,1050,2636
17/11/11,90.26,91.29,1050,2636
18/11/11,90.26,91.29,1050,2636
19/11/11,90.26,91.29,1050,2636
20/11/11,90.26,91.29,1050,2636
21/11/11,90.26,91.29,1050,2636
22/11/11,90.26,91.29,1050,2636
23/11/11,90.26,91.29,1050,2636
24/11/11,90.26,91.29,1050,2636
25/11/11,90.26,91.29,1050,2636
26/11/11,90.26,91.29,1050,2636
27/11/11,90.26,91.29,1050,2636
28/11/11,90.26,91.29,1050,2636
29/11/11,90.26,91.29,1050,2636
30/11/11,90.26,91.29,1050,2636
1/12/11,90.6,90.95,1029,2583
2/12/11,90.6,90.95,1029,2583
3/12/11,90.6,90.95,1029,2583
4/12/11,90.6,90.95,1029,2583
5/12/11,90.6,90.95,1029,2583
6/12/11,90.6,90.95,1029,2583
7/12/11,90.6,90.95,1029,2583
8/12/11,90.6,90.95,1029,2583
9/12/11,90.6,90.95,1029,2583
10/12/11,90.6,90.95,1029,2583
11/12/11,90.6,90.95,1029,2583
12/12/11,90.6,90.95,1029,2583
13/12/11,90.6,90.95,1029,2583
14/12/11,90.6,90.95,1029,2583
15/12/11,90.6,90.95,1029,2583
16/12/11,90.6,90.95,1029,2583
17/12/11,90.6,90.95,1029,2583
18/12/11,90.6,90.95,1029,2583
19/12/11,90.6,90.95,1029,2583
20/12/11,90.6,90.95,1029,2583
21/12/11,90.6,90.95,1029,2583
22/12/11,90.6,90.95,1029,2583
23/12/11,90.6,90.95,1029,2583
24/12/11,90.6,90.95,1029,2583
25/12/11,90.6,90.95,1029,2583
26/12/11,90.6,90.95,1029,2583
27/12/11,90.6,90.95,1029,2583
28/12/11,90.6,90.95,1029,2583
29/12/11,90.6,90.95,1029,2583
30/12/11,90.6,90.95,1029,2583
31/12/11,90.6,90.95,1029,2583
1/1/12,90.96,87.83,1048,2638
2/1/12,90.96,87.83,1048,2638
3/1/12,90.96,87.83,1048,2638
4/1/12,90.96,87.83,1048,2638
5/1/12,90.96,87.83,1048,2638
6/1/12,90.96,87.83,1048,2638
7/1/12,90.96,87.83,1048,2638
8/1/12,90.96,87.83,1048,2638
9/1/12,90.96,87.83,1048,2638
10/1/12,90.96,87.83,1048,2638
11/1/12,90.96,87.83,1048,2638
12/1/12,90.96,87.83,1048,2638
13/1/12,90.96,87.83,1048,2638
14/1/12,90.96,87.83,1048,2638
15/1/12,90.96,87.83,1048,2638
16/1/12,90.96,87.83,1048,2638
17/1/12,90.96,87.83,1048,2638
18/1/12,90.96,87.83,1048,2638
19/1/12,90.96,87.83,1048,2638
20/1/12,90.96,87.83,1048,2638
21/1/12,90.96,87.83,1048,2638
22/1/12,90.96,87.83,1048,2638
23/1/12,90.96,87.83,1048,2638
24/1/12,90.96,87.83,1048,2638
25/1/12,90.96,87.83,1048,2638
26/1/12,90.96,87.83,1048,2638
27/1/12,90.96,87.83,1048,2638
28/1/12,90.96,87.83,1048,2638
29/1/12,90.96,87.83,1048,2638
30/1/12,90.96,87.83,1048,2638
31/1/12,90.96,87.83,1048,2638
1/2/12,91.27,92.01,1043,2622
2/2/12,91.27,92.01,1043,2622
3/2/12,91.27,92.01,1043,2622
4/2/12,91.27,92.01,1043,2622
5/2/12,91.27,92.01,1043,2622
6/2/12,91.27,92.01,1043,2622
7/2/12,91.27,92.01,1043,2622
8/2/12,91.27,92.01,1043,2622
9/2/12,91.27,92.01,1043,2622
10/2/12,91.27,92.01,1043,2622
11/2/12,91.27,92.01,1043,2622
12/2/12,91.27,92.01,1043,2622
13/2/12,91.27,92.01,1043,2622
14/2/12,91.27,92.01,1043,2622
15/2/12,91.27,92.01,1043,2622
16/2/12,91.27,92.01,1043,2622
17/2/12,91.27,92.01,1043,2622
18/2/12,91.27,92.01,1043,2622
19/2/12,91.27,92.01,1043,2622
20/2/12,91.27,92.01,1043,2622
21/2/12,91.27,92.01,1043,2622
22/2/12,91.27,92.01,1043,2622
23/2/12,91.27,92.01,1043,2622
24/2/12,91.27,92.01,1043,2622
25/2/12,91.27,92.01,1043,2622
26/2/12,91.27,92.01,1043,2622
27/2/12,91.27,92.01,1043,2622
28/2/12,91.27,92.01,1043,2622
29/2/12,91.27,92.01,1043,2622
1/3/12,90.91,90,1060,2633
2/3/12,90.91,90,1060,2633
3/3/12,90.91,90,1060,2633
4/3/12,90.91,90,1060,2633
5/3/12,90.91,90,1060,2633
6/3/12,90.91,90,1060,2633
7/3/12,90.91,90,1060,2633
8/3/12,90.91,90,1060,2633
9/3/12,90.91,90,1060,2633
10/3/12,90.91,90,1060,2633
11/3/12,90.91,90,1060,2633
12/3/12,90.91,90,1060,2633
13/3/12,90.91,90,1060,2633
14/3/12,90.91,90,1060,2633
15/3/12,90.91,90,1060,2633
16/3/12,90.91,90,1060,2633
17/3/12,90.91,90,1060,2633
18/3/12,90.91,90,1060,2633
19/3/12,90.91,90,1060,2633
20/3/12,90.91,90,1060,2633
21/3/12,90.91,90,1060,2633
22/3/12,90.91,90,1060,2633
23/3/12,90.91,90,1060,2633
24/3/12,90.91,90,1060,2633
25/3/12,90.91,90,1060,2633
26/3/12,90.91,90,1060,2633
27/3/12,90.91,90,1060,2633
28/3/12,90.91,90,1060,2633
29/3/12,90.91,90,1060,2633
30/3/12,90.91,90,1060,2633
31/3/12,90.91,90,1060,2633
1/4/12,91.3,88.38,1062,2653
2/4/12,91.3,88.38,1062,2653
3/4/12,91.3,88.38,1062,2653
4/4/12,91.3,88.38,1062,2653
5/4/12,91.3,88.38,1062,2653
6/4/12,91.3,88.38,1062,2653
7/4/12,91.3,88.38,1062,2653
8/4/12,91.3,88.38,1062,2653
9/4/12,91.3,88.38,1062,2653
10/4/12,91.3,88.38,1062,2653
11/4/12,91.3,88.38,1062,2653
12/4/12,91.3,88.38,1062,2653
13/4/12,91.3,88.38,1062,2653
14/4/12,91.3,88.38,1062,2653
15/4/12,91.3,88.38,1062,2653
16/4/12,91.3,88.38,1062,2653
17/4/12,91.3,88.38,1062,2653
18/4/12,91.3,88.38,1062,2653
19/4/12,91.3,88.38,1062,2653
20/4/12,91.3,88.38,1062,2653
21/4/12,91.3,88.38,1062,2653
22/4/12,91.3,88.38,1062,2653
23/4/12,91.3,88.38,1062,2653
24/4/12,91.3,88.38,1062,2653
25/4/12,91.3,88.38,1062,2653
26/4/12,91.3,88.38,1062,2653
27/4/12,91.3,88.38,1062,2653
28/4/12,91.3,88.38,1062,2653
29/4/12,91.3,88.38,1062,2653
30/4/12,91.3,88.38,1062,2653
1/5/12,90.91,90.48,1075,2660
2/5/12,90.91,90.48,1075,2660
3/5/12,90.91,90.48,1075,2660
4/5/12,90.91,90.48,1075,2660
5/5/12,90.91,90.48,1075,2660
6/5/12,90.91,90.48,1075,2660
7/5/12,90.91,90.48,1075,2660
8/5/12,90.91,90.48,1075,2660
9/5/12,90.91,90.48,1075,2660
10/5/12,90.91,90.48,1075,2660
11/5/12,90.91,90.48,1075,2660
12/5/12,90.91,90.48,1075,2660
13/5/12,90.91,90.48,1075,2660
14/5/12,90.91,90.48,1075,2660
15/5/12,90.91,90.48,1075,2660
16/5/12,90.91,90.48,1075,2660
17/5/12,90.91,90.48,1075,2660
18/5/12,90.91,90.48,1075,2660
19/5/12,90.91,90.48,1075,2660
20/5/12,90.91,90.48,1075,2660
21/5/12,90.91,90.48,1075,2660
22/5/12,90.91,90.48,1075,2660
23/5/12,90.91,90.48,1075,2660
24/5/12,90.91,90.48,1075,2660
25/5/12,90.91,90.48,1075,2660
26/5/12,90.91,90.48,1075,2660
27/5/12,90.91,90.48,1075,2660
28/5/12,90.91,90.48,1075,2660
29/5/12,90.91,90.48,1075,2660
30/5/12,90.91,90.48,1075,2660
31/5/12,90.91,90.48,1075,2660
1/6/12,90.66,90.75,1088,2664
2/6/12,90.66,90.75,1088,2664
3/6/12,90.66,90.75,1088,2664
4/6/12,90.66,90.75,1088,2664
5/6/12,90.66,90.75,1088,2664
6/6/12,90.66,90.75,1088,2664
7/6/12,90.66,90.75,1088,2664
8/6/12,90.66,90.75,1088,2664
9/6/12,90.66,90.75,1088,2664
10/6/12,90.66,90.75,1088,2664
11/6/12,90.66,90.75,1088,2664
12/6/12,90.66,90.75,1088,2664
13/6/12,90.66,90.75,1088,2664
14/6/12,90.66,90.75,1088,2664
15/6/12,90.66,90.75,1088,2664
16/6/12,90.66,90.75,1088,2664
17/6/12,90.66,90.75,1088,2664
18/6/12,90.66,90.75,1088,2664
19/6/12,90.66,90.75,1088,2664
20/6/12,90.66,90.75,1088,2664
21/6/12,90.66,90.75,1088,2664
22/6/12,90.66,90.75,1088,2664
23/6/12,90.66,90.75,1088,2664
24/6/12,90.66,90.75,1088,2664
25/6/12,90.66,90.75,1088,2664
26/6/12,90.66,90.75,1088,2664
27/6/12,90.66,90.75,1088,2664
28/6/12,90.66,90.75,1088,2664
29/6/12,90.66,90.75,1088,2664
30/6/12,90.66,90.75,1088,2664
1/7/12,91.09,91.64,1090,2696
2/7/12,91.09,91.64,1090,2696
3/7/12,91.09,91.64,1090,2696
4/7/12,91.09,91.64,1090,2696
5/7/12,91.09,91.64,1090,2696
6/7/12,91.09,91.64,1090,2696
7/7/12,91.09,91.64,1090,2696
8/7/12,91.09,91.64,1090,2696
9/7/12,91.09,91.64,1090,2696
10/7/12,91.09,91.64,1090,2696
11/7/12,91.09,91.64,1090,2696
12/7/12,91.09,91.64,1090,2696
13/7/12,91.09,91.64,1090,2696
14/7/12,91.09,91.64,1090,2696
15/7/12,91.09,91.64,1090,2696
16/7/12,91.09,91.64,1090,2696
17/7/12,91.09,91.64,1090,2696
18/7/12,91.09,91.64,1090,2696
19/7/12,91.09,91.64,1090,2696
20/7/12,91.09,91.64,1090,2696
21/7/12,91.09,91.64,1090,2696
22/7/12,91.09,91.64,1090,2696
23/7/12,91.09,91.64,1090,2696
24/7/12,91.09,91.64,1090,2696
25/7/12,91.09,91.64,1090,2696
26/7/12,91.09,91.64,1090,2696
27/7/12,91.09,91.64,1090,2696
28/7/12,91.09,91.64,1090,2696
29/7/12,91.09,91.64,1090,2696
30/7/12,91.09,91.64,1090,2696
31/7/12,91.09,91.64,1090,2696
1/8/12,91.16,91.49,1078,2697
2/8/12,91.16,91.49,1078,2697
3/8/12,91.16,91.49,1078,2697
4/8/12,91.16,91.49,1078,2697
5/8/12,91.16,91.49,1078,2697
6/8/12,91.16,91.49,1078,2697
7/8/12,91.16,91.49,1078,2697
8/8/12,91.16,91.49,1078,2697
9/8/12,91.16,91.49,1078,2697
10/8/12,91.16,91.49,1078,2697
11/8/12,91.16,91.49,1078,2697
12/8/12,91.16,91.49,1078,2697
13/8/12,91.16,91.49,1078,2697
14/8/12,91.16,91.49,1078,2697
15/8/12,91.16,91.49,1078,2697
16/8/12,91.16,91.49,1078,2697
17/8/12,91.16,91.49,1078,2697
18/8/12,91.16,91.49,1078,2697
19/8/12,91.16,91.49,1078,2697
20/8/12,91.16,91.49,1078,2697
21/8/12,91.16,91.49,1078,2697
22/8/12,91.16,91.49,1078,2697
23/8/12,91.16,91.49,1078,2697
24/8/12,91.16,91.49,1078,2697
25/8/12,91.16,91.49,1078,2697
26/8/12,91.16,91.49,1078,2697
27/8/12,91.16,91.49,1078,2697
28/8/12,91.16,91.49,1078,2697
29/8/12,91.16,91.49,1078,2697
30/8/12,91.16,91.49,1078,2697
31/8/12,91.16,91.49,1078,2697
1/9/12,90.45,90.09,1098,2708
2/9/12,90.45,90.09,1098,2708
3/9/12,90.45,90.09,1098,2708
4/9/12,90.45,90.09,1098,2708
5/9/12,90.45,90.09,1098,2708
6/9/12,90.45,90.09,1098,2708
7/9/12,90.45,90.09,1098,2708
8/9/12,90.45,90.09,1098,2708
9/9/12,90.45,90.09,1098,2708
10/9/12,90.45,90.09,1098,2708
11/9/12,90.45,90.09,1098,2708
12/9/12,90.45,90.09,1098,2708
13/9/12,90.45,90.09,1098,2708
14/9/12,90.45,90.09,1098,2708
15/9/12,90.45,90.09,1098,2708
16/9/12,90.45,90.09,1098,2708
17/9/12,90.45,90.09,1098,2708
18/9/12,90.45,90.09,1098,2708
19/9/12,90.45,90.09,1098,2708
20/9/12,90.45,90.09,1098,2708
21/9/12,90.45,90.09,1098,2708
22/9/12,90.45,90.09,1098,2708
23/9/12,90.45,90.09,1098,2708
24/9/12,90.45,90.09,1098,2708
25/9/12,90.45,90.09,1098,2708
26/9/12,90.45,90.09,1098,2708
27/9/12,90.45,90.09,1098,2708
28/9/12,90.45,90.09,1098,2708
29/9/12,90.45,90.09,1098,2708
30/9/12,90.45,90.09,1098,2708
1/10/12,91.18,92.81,1088,2670
2/10/12,91.18,92.81,1088,2670
3/10/12,91.18,92.81,1088,2670
4/10/12,91.18,92.81,1088,2670
5/10/12,91.18,92.81,1088,2670
6/10/12,91.18,92.81,1088,2670
7/10/12,91.18,92.81,1088,2670
8/10/12,91.18,92.81,1088,2670
9/10/12,91.18,92.81,1088,2670
10/10/12,91.18,92.81,1088,2670
11/10/12,91.18,92.81,1088,2670
12/10/12,91.18,92.81,1088,2670
13/10/12,91.18,92.81,1088,2670
14/10/12,91.18,92.81,1088,2670
15/10/12,91.18,92.81,1088,2670
16/10/12,91.18,92.81,1088,2670
17/10/12,91.18,92.81,1088,2670
18/10/12,91.18,92.81,1088,2670
19/10/12,91.18,92.81,1088,2670
20/10/12,91.18,92.81,1088,2670
21/10/12,91.18,92.81,1088,2670
22/10/12,91.18,92.81,1088,2670
23/10/12,91.18,92.81,1088,2670
24/10/12,91.18,92.81,1088,2670
25/10/12,91.18,92.81,1088,2670
26/10/12,91.18,92.81,1088,2670
27/10/12,91.18,92.81,1088,2670
28/10/12,91.18,92.81,1088,2670
29/10/12,91.18,92.81,1088,2670
30/10/12,91.18,92.81,1088,2670
31/10/12,91.18,92.81,1088,2670
1/11/12,91.65,92.75,1088,2664
2/11/12,91.65,92.75,1088,2664
