Title,Summary,Date
"Russia & CIS Energy Daily, 12:48, 15 October 2008, 10035 words, (English)","The influence of international crude oil price changes and the financial turmoil in major world economies is still not visible in China's September oil import figures, as [these imports] are usually settled two months ahead of delivery. But, in the coming ...
(Document PEREP00020081016e4af00001)
+ 1 duplicate article(s) identified
	62.  	Factiva Licensed Content What's the real price of petrol?
Malaysian Business, 16 November 2008, 764 words, By Charles Raj, (English)
So, whenever the world crude oil price fluctuates, we can only hazard a guess as to how this would be translated to the price at our pumps.
(Document MALBUS0020081205e4bg00013)

	63.  	Factiva Licensed Content Goldman: OPEC Cut Of 1 Mln B/D Needed To Balance Oil Market
Dow Jones International News, 4:06, 20 October 2008, 349 words, (English)
The bank recently lowered its 2009 crude oil price forecast to $86 a barrel from a previous $123 barrel and warned crude oil prices could come under further pressure from bearish market sentiment and mounting concerns over oil demand growth.
(Document DJI0000020081020e4ak000d9)

	64.  	Factiva Licensed Content Fuel Prices Should Reach Economic Level
Bisnis Indonesia, 24 October 2008, 451 words, (English)
A member of the downstream gas regulatory agency (BPH Migas) Ibrahim Hasyim revealed since global crude oil price had fallen to less than US$70 per barrel and the rupiah exchange rate against the US dollar had reached IDR9,500, premium fuel economic price could...
(Document BISNIS0020081024e4ao00008)

	65.  	Factiva Licensed Content China's soybean futures likely to dip upon financial crisis panic
Xinhua's China Economic Information Service, 4 November 2008, 210 words, (English)
Due to the spread of global financial crisis, the crude oil price hit the record low in the past two years. As oil has extensive uses, the oil price fall has exerted great impact on most of the commodities and soybean is the one to feel the punch.
(Document XNHA000020081104e4b4002ml)
+ 1 duplicate article(s) identified
	66.  	Factiva Licensed Content Corporate: Are transport stocks worth a look?
The Edge Malaysia (Weekly), 13 October 2008, 888 words, By Racheal Lee Mei Nyee, (English)
Conversely, airline stocks began to pick up when the crude oil price lost ground. With oil falling to a new low of US$91.15 per barrel on Sept 16, MAS' share price rose to close at RM3.70, with 661,500 shares changing hands the next day, while AirAsia's stock...
(Document EDGEWK0020081016e4ad00014)

	67.  	Factiva Licensed Content Premium and Diesel Fuel Prices Finally Cut
Bisnis Indonesia, 15 December 2008, 662 words, (English)
JAKARTA: The government started from last night cut premium and diesel fuel prices from IDR5,500 to IDR5,000 per liter and from IDR5,500 to IDR4,800 per liter following a decline in global crude oil price.
(Document BISNIS0020081215e4cf0002t)
+ 1 duplicate article(s) identified
	68.  	Factiva Licensed Content mixed fortunes ; The impending US recession and fears of demand destruction due...
Business Standard, 10 November 2008, 2880 words, Sarath Chelluri and Jitendra Kumar Gupta, (English)
According to analysts, if the international crude oil price averages out at $90-100 per barrel, then, ONGC's FY09 EPS could range between Rs 92.6-120 assuming subsidy burden of Rs 35,700 crore (calculated on the basis of 1/3 of total subsidy). At the upper ...
(Document BSTN000020081109e4ba00017)

	69.  	Factiva Licensed Content Oil & gas producers to experience good & bad effects of $A fall
Australian Associated Press Financial News Wire, 27 October 2008, 426 words, (English)
MELBOURNE, Oct 27 AAP - The sinking Australian dollar is likely to act as a double-edged sword for domestic petroleum producers as it offsets a declining crude oil price but adds cost to future developments.
(Document AAPFIN0020081027e4ar0015p)

	70.  	Factiva Licensed Content IPI gas pipeline project likely to be put on ice
Business Recorder, 29 November 2008, 522 words, ZAFAR BHUTTA, (English)
...IPI) gas pipeline line project is likely to be put on ice as Iran has doubled the gas price, linking it with 80 percent of global crude oil price, sources told Business Recorder. Iran's new asking price is $7-8 per MMBTU, based on $50 per barrel of crude, and...
(Document AIWBUR0020081201e4bt0002d)

	71.  	Factiva Licensed Content Official says China's fuel prices will drop under new pricing system
BBC Monitoring Asia Pacific, 5:46, 9 December 2008, 599 words, (English)
Current pump prices in China, if converted, were equivalent to a world crude oil price of 83.5 US dollars a barrel, he said.
(Document BBCAPP0020081209e4c9000xf)
+ 3 duplicate article(s) identified
	72.  	Factiva Licensed Content OPEC: Oil Demand Slowdown Exacerbating Market Conditions
Market News International, 9:29, 24 October 2008, 697 words, (English)
... rally between 40-80% when world growth starts to recover, Deutsche said, a rally that will occur within a six month period. ""This would imply crude oil prices back up at $75-85 by the second half of 2010."" This production will mark the start of a ""new quota...",Q4
"Tex Energy Report, 29 October 2008, 441 words, (English)","...saying, ""The production cutback decided this time will contribute to price stabilization preventing from excessive ups and downs of crude oil price from a view point that crude oil price should be within an acceptable range for both consuming countries and ...",Q4
"Mist News, 4:48, 22 October 2008, 738 words, (English)","Mr. Dash, commented: GCC corporate sectors profitability does not depend upon abnormally high crude oil price levels. Global PE analyzed the performance of 183 listed corporates (excluding financials) in GCC and the aggregate results displayed healthy return...",Q4
"Tex Energy Report, 10 October 2008, 630 words, (English)","LPG market in Far East remains on a declining trend in the wake of drop in crude oil price and slumping supply and demand. On October 6th, WTI crude oil price decreased by US$6 and the future CP of November came down to US$670 with a decrease of US$120 compared...",Q4
"China Energy Weekly, 12:46, 15 October 2008, 13910 words, (English)","The influence of international crude oil price changes and the financial turmoil in major world economies is still not visible in China's September oil import figures, as [these imports] are usually settled two months ahead of delivery. But, in the coming ...
(Document CHINEN0020081029e4af00001)

	77.  	Factiva Licensed Content Oil Shale Management--General - Part 1 of 3
Federal Register, 18 November 2008, 36687 words, (English)
...and royalty implication of a production scenario *3 using three discount rates (7 percent, 3 percent, and 20 percent), three world crude oil price projections (Energy Information Administration's (EIA) 2007 reference, high, and low price projections *4 ), and...
(Document FREG000020081118e4bi0003i)

	78.  	Factiva Licensed Content Naira Crash - Oil to Rake in Extra N530 Billion
All Africa, 5:31, 8 December 2008, 807 words, by Ayodele Aminu, (English)
As a result of the volatility in the price of crude oil in the international market, the Federal Government had had to readjust its crude oil price benchmark from the initial $62.50 per barrel proposal to $45.
(Document AFNWS00020081208e4c8000i5)

	79.  	Factiva Licensed Content =DJ Charting Europe: The Fall In Oil, And The Forex Translation
Dow Jones Institutional News, 6:24, 21 November 2008, 702 words, By Axel Rudolph, MSTA, (English)
Looking at the front month Nymex light crude oil futures price in euros, it declined to EUR39.42 Friday from its EUR92.52 July peak. This equates to a drop in the crude oil price of 57.4%.
(Document DJDN000020090803e4bl0mr57)

	80.  	Factiva Licensed Content Wary eye on CPO
Malaysian Business, 16 December 2008, 986 words, By Bhupinder Singh, (English)
Traders and analysts began promoting a strong correlation between CPO price and crude oil price even though the biodiesel industry based on CPO- derived palm methyl ester is in a fledgling state, taking very little of total production in Malaysia and Indonesia...
(Document MALBUS0020090112e4cg00008)

	81.  	Factiva Licensed Content Charting Europe: The Fall In Oil, And The Forex Translation
Dow Jones Capital Markets Report, 6:24, 21 November 2008, 694 words, By Axel Rudolph, MSTA, (English)
Looking at the front month Nymex light crude oil futures price in euros, it declined to EUR39.42 Friday from its EUR92.52 July peak. This equates to a drop in the crude oil price of 57.4%.
(Document CM00000020081121e4bl00020)

	82.  	Factiva Licensed Content Iran Crude Oil Price $34.05/Bbl As Of Wed-Shana
Dow Jones Emerging Markets Report, 8:59, 27 December 2008, 186 words, (English)
Iran's light crude oil price was $36.20 per barrel and heavy crude oil price was $33.28 a barrel in Asian markets on Wed., according to Shana.
(Document EM00000020081227e4cr00001)

	83.  	Factiva Licensed Content Chavez For $80-100/B OPEC Price Band.
APS Review Oil Market Trends, 1 December 2008, 1073 words, (English)
Russia needs an average crude oil price of $75/b as a minimum to balance its budget. At lower crude oil price levels, the Russian economy would suffer a great deal as the country is the world's biggest exporter of natural gas priced against the market value...
(Document APOM000020081203e4c100002)

	84.  	Factiva Licensed Content Showdown at Doha: The Secret Oil Deal That Helped Sink the Shah of Iran
Middle East Journal, 1 October 2008, 15889 words, Andrew Scott Cooper, (English)
His Majesty and I held rapid-fire debate for about 10 minutes on various facets of crude oil price increase issue. Please assure the President that whatever the outcome of the December OPEC meeting, I took pains to insure that His Majesty is fully aware of ...
(Document GMEJ000020081024e4a10000a)

	85.  	Factiva Licensed Content Petroplus Announces Third Quarter 2008 Earnings of $2.00 Per Share Excluding Impacts of the Declining Crude Oil Price Environment
Business Wire Regulatory Disclosure, 0:00, 6 November 2008, 2024 words, (English)
...Financial Officer, said, We ended the quarter in a solid financial position, even after taking into consideration the rapid declining crude oil price environment. In the short term, the decline in the crude oil prices has a negative impact on our cash flows...",Q4
"Auto China, 17 October 2008, 481 words, (English)","With the global crude oil price continuing to drop, some analysts said the time is ripe for China to introduce the long-discussed fuel oil tax.",Q4
"Market News International, 10:16, 8 December 2008, 830 words, (English)","... taken action twelve times to cut production to defend the crude oil price. ""We find that since 1993 OPEC has a 75% success rate of defending the oil price when it takes action and cuts quotas,"" it said, ""However, on two occasions, 1998 and 2001, successive...",Q4
"Industry Updates, 17 October 2008, 479 words, (English)","With the global crude oil price continuing to drop, some analysts said the time is ripe for China to introduce the long-discussed fuel oil tax.",Q4
"ASX ComNews (Text version of ASX Company Announcements), 24 October 2008, 30200 words, (English)",...commodity price fluctuations through the sale of petroleum products denominated in US dollars. The Group may enter into commodity crude oil price swap and option contracts to manage its commodity price risk. At 30 June 2008 the Group has no open oil price swap...,Q4
"Voxant FD (FAIR DISCLOSURE) WIRE, 12 November 2008, 5872 words, (English)","Looking at sensitivities and everything else being equal, at the current oil prices and provided that the difference between crude oil price and bunker oil price remains unchanged, rising oil prices will for the remainder of the year continue to have a moderate...",Q4
"Al-Bawaba News, 24 November 2008, 1959 words, (English)","...the crude oil reserves from major oil fields will lead to a natural decline in crude oil production and have long-term impact on crude oil price. The impact of reserve depletion is expected to begin after 2011. However, we perceive the recent cuts in production...",Q4
"Malaysian Business, 1 October 2008, 1872 words, By James S, (English)","...stocks in the future, and as such, MAS is still not rated as a 'buy' among most analysts despite it benefiting from the falling crude oil price. Why the continued pessimism?",Q4
"The Energy Journal, 1 October 2008, 6728 words, Hammoudeh, Shawkat M. Ewing, Bradley T. Thompson, Mark A., (English)","Borenstein, S., A.C. Cameron, and R. Gilbert (1997). ""Do Gasoline Prices Respond Asymmetrically to Crude Oil Price Changes?"" Quarterly Journal of Economics 112: 305-339.",Q4
"Organisation of Asia-Pacific News Agencies, 10:25, 8 October 2008, 869 words, Andi Abdussalam, By Andi Abdussalam, (English)","Yet, Minister Yusgiantoro said that the Indonesian Crude Oil Price (ICP) was now US$110 per barrel. An average level below US$100 per barrel will only be possible if the prices of Indonesian crude continue to stay below the US$70 level in October-December period...",Q4
"The Saigon Times Daily, 23 October 2008, 773 words, By Hong Van in HCMC, (English)","Do Duc Oanh, a rubber farmer in the southern Binh Duong Province, watches TV every night to see how the crude oil price moves on the world market. He does not know how the crude price may affect the global economy, but he understands deeply that the falling...",Q4
"APS Review Downstream Trends, 3 November 2008, 2079 words, (English)","...prices earned OPEC almost $1 tn, and 2008 was also a good year, except for this last quarter. The IMF says Iraq will need an average crude oil price of $110/b if it is to rebuild its oil industry and achieve its goal of doubling its 2.5m b/d output within a...",Q4
"Canada Stockwatch, 6 November 2008, 2416 words, (English)","...billion ($12.60 to $13.30 per common share) based upon Nov. 3, 2008, strip pricing with a forecast average West Texas Intermediate crude oil price of $69.00 (U.S.) per barrel, a Western Canadian select heavy oil differential of 28 per cent, a Nymex natural ...",Q4
"All Africa, 9:15, 3 November 2008, 751 words, by Emma Okeke, (English)","Lagos, Nov 03, 2008 (This Day/All Africa Global Media via COMTEX) -- The recent fall in the price of crude oil to $63 per barrel from a high of $147 less than two months ago portends grave danger for the Nigerian state.",Q4
"Bernama Daily Malaysian News, 23 October 2008, 305 words, (English)",The government's income in the form of dividends and taxes from petroleum companies in 2010 may decline if the crude oil price in the global market were to stay in the range of US$70 (US$1=RM3.53) per barrel level in 2009.,Q4
"Bisnis Indonesia, 20 October 2008, 698 words, (English)","However, the government has yet planned to lower fuel prices despite the fact global crude oil price has once slumped to US$69 per barrel.",Q4
"MarketWatch, 18:52, 29 August 2008, 1499 words, Myra P. Saefong, MarketWatch, (English)","Prices have been falling in reaction to the downward move in the crude-oil price and because demand for gasoline among American motorists has been less this summer-driving season than it was one year ago, he said.",Q4
"Energy Economics, 1 September 2008, 189 words, Lean Yu; Shouyang Wang; Kin Keung Lai, (English)","...results of all IMFs are combined with an adaptive linear neural network (ALNN), to formulate an ensemble output for the original crude oil price series. For verification and testing, two main crude oil price series, West Texas Intermediate (WTI) crude oil spot...",Q4
"Inside F.E.R.C.'s Gas Market Report, 8 August 2008, 5118 words, Jessica Marron, (English)","Anadarko's hedges hit its crude oil price realizations the hardest. Coupled with both realized and unrealized hedging losses, its average realized crude oil price was just $19.32/barrel — over $100 lower than the $119.81/b realization excluding hedging — compared...",Q4
"Business Standard, 21 July 2008, 918 words, Kalpana Pathak and Nevin John, (English)",Is the volatile crude oil price putting pressure on your profit margins?,Q4
"Market News International, 14:41, 22 July 2008, 383 words, (English)","..., and it found that fundamental supply and demand factors provide the best explanation for the recent crude oil price increases. The CFTC formed the Task Force in June 2008 to evaluate developments in commodity markets, in particular investor practices and ...",Q4
"PR Newswire (U.S.), 2:53, 8 September 2008, 5479 words, (English)","...refining margins. The operating profit included net hedging losses of R2,3 billion realised for the financial year due to the average crude oil price exceeding the hedge zero cost collar cap of US$76,75/barrel as well as a R1,4 billion share-based payment expense...",Q4
"Platts Oilgram News, 3 July 2008, 408 words, Anita Nugraha, (English)","Indonesia's fuel subsidy could rise by more than 300% this year if the crude oil price does not come down from current highs of around $140/barrel, and if it tries to keep domestic prices at current levels, President Susilo Bambang Yudhoyono said July 2.",Q4
"The Australian, 2 August 2008, 1905 words, Tim Blue, (English)","Tony Brennan (DB): The fall in the crude oil price has provided some welcome news for equity markets, because it should help moderate inflation and also ease some of the pressure on incomes and spending.",Q4
"The China Post, 2 August 2008, 581 words, The China Post Staff, (English)","According to CPC spokesman Chu Shao-hua, the average international crude oil price stood at US$131.85 per barrel, rising 2.05 percent or US$2.65 from the June level of US$129.20 per barrel.",Q4
"Bisnis Indonesia, 13 August 2008, 597 words, (English)",Head of the Fiscal Policy Agency at the Department of Finance Anggito Abimanyu viewed it was always possible to revise oil price assumption since global crude oil price had been fluctuating.,Q4
"Mint, 25 August 2008, 1406 words, Nesil Staney,nesil.s@livemint.com, (English)","The logic: strong inverse correlation between Indian equities and global crude oil price is making India a good bet against falling crude oil and other commodity prices, say some of these analysts.",Q4
"All Africa, 6:32, 1 September 2008, 1039 words, by Kennedy Senelwa, (English)","Cost build-up factors include the international crude oil price, shilling-dollar exchange rate, insurance premiums, cost of finance, freight and refining, taxation, inland transport cost and profit margins.",Q4
"Dow Jones International News, 4:14, 6 August 2008, 670 words, (English)","...Wednesday, OMV said its second-quarter net profit rose 66% on the year to EUR684 million, from EUR411 million, driven by a higher crude oil price and downstream revaluation gains, which more than offset lower production and a slightly weaker refining margin...",Q4
"Bisnis Indonesia, 7 July 2008, 359 words, (English)","However, the soaring global crude oil price, potential to reach US$150 per barrel, will create negative sentiments concerning Indonesia's economic balance.",Q4
"Bisnis Indonesia, 15 September 2008, 387 words, (English)","Technically, there is a room for rebound. However, correction will still overshadow the bourse amid the high fluctuation. The market is predicted to stable, waiting for global crude oil price to stay at US$100, Ni Putu told last weekend.",Q4
"Industry Updates, 16 September 2008, 744 words, (English)","...price of crude oil,"" says Wei Weixian, an economist from the University of International Business and Economics. The international crude oil price recently tumbled below $108 a barrel from $147 per barrel in July.",Q4
"Calgary Herald, 4 July 2008, 673 words, Dan Healing, (English)","Twenty dollars ago I said I don't see much upside to the crude oil price, he said. ""At this point I still don't see much upside.""",Q4
"Bernama Daily Malaysian News, 2 August 2008, 234 words, (English)","Malaysian rubber prices are likely to continue their downward trend next week on expectations of lower crude oil price, dealers said.",Q4
"Bisnis Indonesia, 21 July 2008, 488 words, (English)","Commodity stocks represent 30% of the Indonesian bourse's market cap. Global crude oil price has been corrected to US$128.9 per barrel in the wake of a 5% decline in coal price. As a result, the IHSG dropped by 5.9% last weekend.",Q4
"PrimeNewswire, 3 July 2008, 1096 words, (English)","... cover a range of prices between $0 and $200, with an early termination trigger occurring when the benchmarked NYMEX light sweet crude oil price closes at or above $185 for three consecutive business days.",Q4
"The Energy Journal, 1 January 2009, 14009 words, Jacquinot, Pascal Kuismanen, Mika Mestre, Ricardo Spitzer, Martin, (English)","...is the HWWA index of oil and commodity prices, in which oil accounts for roughly 50% of the index. Replacing this index by Brent crude oil price leads only to unimportant differences in the table.",Q5
"All Africa, 3:13, 6 January 2009, 660 words, by Siseko Njobeni, (English)","Johannesburg, Jan 06, 2009 (Business Day/All Africa Global Media via COMTEX) -- TOMORROW sees yet another drop in fuel prices, and South African motorists have the falling crude oil price to thank.",Q5
"All Africa, 6:01, 27 January 2009, 4153 words, by Aminu Imam R, (English)","In 2003, the Nigerian National Petroleum Corporation (NNPC) took the novel step of reducing petrol price by 50 kobo in line with a slight drop in crude oil price in order to demonstrate the ""benefits of deregulation"".",Q5
"Canada NewsWire, 18:01, 28 January 2009, 16750 words, (English)",...declined along with net debt levels and expansion capital expenditures and Canadian Oil Sands chose to remain un-hedged and exposed to crude oil price fluctuations. Canadian Oil Sands did not have any crude oil price hedges in place for 2008 or 2007. Instead...,Q5
"Mergent Industry Reports, 1 January 2009, 14457 words, (English)","...RM2.70 (US$0.78) and RM2.58 (US$0.74) a liter respectively in June. The fuel price cut was also made in tandem with the dwindling crude oil price in the world market.Indonesia, whose petrol prices are among the lowest in the world, cut the price of its premium...",Q5
"The Handbook of World Stock, Derivative & Commodity Exchanges, 25 January 2009, 14803 words, (English)","Street address: World Financial Center, One North End Avenue, New York NY, 10282-1101, USA Telephone: +1 212 299 2000 Fax: +1 212 301 4700 Email: exchangeinfo@nymex.com",Q5
"Bisnis Indonesia, 3 January 2009, 410 words, (English)","As a result, commodity prices and global crude oil price would still be under pressure during the period.",Q5
"Business Day (South Africa), 28 January 2009, 546 words, Siseko Njobeni, (English)","The move comes hot on the heels of Sasol’s announcement last week that it had toned down its outlook for the year to June. Sasol attributed the change in outlook to, among other things, a lower than expected crude oil price.",Q5
"ASX ComNews (Text version of ASX Company Announcements), 30 January 2009, 3346 words, (English)",ROC OIL COMPANY LIMITED (ABN 32 075 965 856) For personal use only REPORT TO SHAREHOLDERS Activities for the Quarter Ended 31 ...,Q5
"Regulatory News Service, 2:00, 30 January 2009, 3781 words, (English)","TIDMROC RNS Number : 5139M Roc Oil Company Limited 30 January 2009 ? CEO COMMENTS During the Quarter, ROC's development and production operations continued to achieve records. Production of 13,763 BOEPD was a record ...",Q5
"Tex Energy Report, 21 January 2009, 635 words, (English)",...market because of the deterioration of profitability in March 2008 andhas not taken any particular action despite the plummet of crude oil price at present.,Q5
"Business Recorder, 6 January 2009, 596 words, ZAFAR BHUTTA, (English)",...between Rs 1.46 and Rs 1.97 per litre from January to December 2009. The floor will be at $40 per barrel and ceiling at $80 per barrel crude oil price with the objective of recovering the expenses and return on equity.,Q5
"Business Recorder, 16 January 2009, 658 words, ZAFAR BHUTTA, (English)","Iran has scaled down its earlier demand to link the price of gas from 85 percent to 78 percent of crude oil price under the still to be approved Iran-Pakistan-India (IPI) gas pipeline deal. The steering committee on IPI gas pipeline project, which is a sub-...",Q5
"ISI Emerging Markets Africawire, 23 January 2009, 991 words, (English)","Tullow Oil, the sources say, insists that the cost of exploration has gone up and that the crude oil price should reflect the investments, which they say, has gone up. But Government, according to the sources, says the local crude oil price should not be at...",Q5
"Xinhua China Oil, Gas & Petrochemicals, 5 January 2009, 1707 words, China's crude oil import, (English)","International oil price has seen cumulative decrease of 60 percent after 4 months' plunge. Brent crude oil price dropped to US$54.75/bbl on average in Nov., and further down to US$43/bbl in Dec.",Q5
"Thai News Service, 14 January 2009, 325 words, (English)","...valuation. A WACC of 9.2% was assumed, a long-term growth rate of 2% (based on the average reserve replacement) and a long-term Dubai crude oil price of US$86/bbl. The discount rate was derived based on a pre-tax cost of debt of 6%, a 7.6% risk-free rate, 4...",Q5
"Business Wire, 16:05, 21 January 2009, 7208 words, (English)","... but does have exposure to unhedged volumes, most of which are natural gas liquids. For 2009, every $1 change in the average WTI crude oil price per barrel is expected to impact the CO(2) segment by approximately $6 million (or about 0.2 percent of our combined...",Q5
"Canada NewsWire, 14:37, 29 January 2009, 6612 words, (English)","CALGARY, Jan. 29 /CNW/ -- CALGARY, Jan. 29 /CNW/ - Imperial Oil today announced net income for 2008 of $3,878 million or $4.36 per share compared with $3,188 million or $3.41 per share in 2007. Fourth quarter earnings were $660 million or ...",Q5
"New Straits Times, 15 January 2009, 292 words, (English)",PUTRAJAYA: Petrol prices at the pump may come down only if the two-week average crude oil price beginning this month is US$39.59 (RM138.50) per barrel.,Q5
"Thai News Service, 7 January 2009, 510 words, (English)","...were 5.5% and 2.4% YoY respectively, compared with 2.3% and 1.1% in 2007. Prices surged in the first half of the year as the Dubai crude oil price jumped 52% from US$92/bbl at the start of 2008 to US$140/bbl in July. As a result the headline inflation rate ...",Q5
"Voxant FD (FAIR DISCLOSURE) WIRE, 14 January 2009, 15679 words, (English)","CHRISTINE TISCARINO, ANALYST, STANDARD & POOR'S: What type of crude oil price do you need for your enhanced volume recovery to be profitable in the Norwegian continental shelf?",Q5
"Lloyd's List, 21 January 2009, 567 words, Rajesh Joshi, (English)","He said the contango in the forward curve that represented the current crude oil price and the price projected into the future, has been unrealistically deep due to weak demand and traders’ hitherto limited access to credit.",Q5
"All Africa, 9:04, 8 January 2009, 296 words, by Sufuyan Ojeifo, (English)","...Tuesday that the Senate had been vindicated by its decision to benchmark the 2009 budget at $45 per barrel, with the gradual rise of crude oil price.",Q5
"Voxant FD (FAIR DISCLOSURE) WIRE, 21 January 2009, 11899 words, (English)","...tremendous run up in the cost, for instance, the cost daily rate per drilling rigs, for example. And you compare that, it tracks the crude oil price up pretty much.",Q5
"Business Times Singapore, 10 January 2009, 855 words, (English)","RECENT geopolitical tensions have pushed crude oil prices (and hence crude palm oil or CPO prices) up. Crude oil price rose to a three-week high of about US$48.81 per barrel on Jan 5, as Israel's deepening incursion into Gaza and a dispute between Russia and...",Q5
"The Middle East, 1 January 2009, 1613 words, Pamela Ann, Smith, Pamela Ann, (English)","...followed warnings by OPEC ministers last autumn that many of their plans to expand oil and gas output may have to be put on hold if the crude oil price continued to fall. ""We need an adequate, reasonable oil price that will continue to stimulate investment,...",Q5
"All Africa, 2:31, 27 January 2009, 956 words, by Onyebuchi Ezigbo, (English)","... route to imposing full deregulation of petroleum products pricing on Nigerians by hoodwinking with the temporary fluctuation of crude oil price is unacceptable to labour"".",Q5
"Business Recorder, 15 January 2009, 451 words, ZAFAR BHUTTA, (English)",... ahead or withdraw from the project after the higher gas price demand by Iran. Iran wants to link the gas price to 85 percent of crude oil price whereas Pakistan has offered linking gas price to 60 percent of crude oil price.,Q5
"APS Review Oil Market Trends, 12 January 2009, 1735 words, (English)",...Muslim world. So an oil price war will reverse a proposal made in late 2008 by Saudi King 'Abdullah for OPEC to defend an average crude oil price of $75/b (see news2SyrTaqiyahOilPriceWarJan12-09).,Q5
"Bisnis Indonesia, 6 January 2009, 387 words, (English)",JAKARTA: Local tire producers hint tire sales prices will not drop until the first semester of 2009 despite declining global crude oil price to US$46.34 per barrel and weaker domestic and export demands.,Q5
"Upstream, 16 January 2009, 600 words, BEATE SCHJOLBERG, (English)","The crude oil price more than halved during the quarter, indicating upstream companies will clearly report lower income in the period compared with the preceding quarter.",Q5
"Platts Oilgram Price Report, 7 January 2009, 915 words, Leslie Moore Mira, Esa Ramasamy, Carlos Camacho, Ronald Buchanan, (English)","In Canada, where production costs typically run higher due to greater capital expenses in bringing tar sands projects to fruition, the current crude oil price outlook is still manageable for those with bitumen or synthetic crude exposure, sources said.",Q5
"NewsTrak Daily, 5 January 2009, 173 words, (English)",China may launch a crude oil stability fund within the year in order to ride out the international crude oil price fluctuations. Mainland media reports that the ups and downs of the international crude oil prices have increasing influence on China. The central...,Q5
"All Africa, 8:32, 20 January 2009, 933 words, by Leon Usigbe, (English)","He said in view of the continued downward slide of crude oil price in the international market, it has become imperative more than ever before to ensure that all monies from oil were properly monitored saying that the House planned to insert some clauses in...",Q5
"The Economic Times, 19 January 2009, 607 words, Srikala Bhashyam, (English)","...such a forecast looked unthinkable 2-3 quarters ago, the change in scene has been a result of a combination of various factors and crude oil price dropping has been the primary driver. The fall in crude oil price has been more dramatic than its rise to above...",Q5
"All Africa, 4:02, 28 January 2009, 579 words, by Innocent Oweh, (English)","According to the statement, Odah said it is clear that the reduction of N5 is not proportional to the current crude oil price fall.",Q5
"All Africa, 12:57, 26 January 2009, 1038 words, by Philip Nyam And Gloria Usman, (English)",... route to imposing full deregulation of petroleum products pricing on Nigerians by hoodwinking with the temporary fluctuation of crude oil price is unacceptable to Labour.,Q5
"All Africa, 10:32, 22 January 2009, 437 words, by Onyebuchi Ezigbo, (English)","According to NLC, the recent developments in the world financial market coupled with the slide in crude oil price has shown that the country cannot afford to put its interest at the mercy of the highly volatile market without a measure of control.",Q5
"Calgary Herald, 29 January 2009, 884 words, Dan Healing, (English)","Frankly, at this crude oil price, they are not covering their capital expenditures and their overall cost structure, Lacey said.",Q5
"Platts Oilgram News, 22 January 2009, 624 words, Leslie Moore Mira, (English)","...they size up how sagging global demand translates into a hit on numbers, and they foresee continued softness in early 2009 as the crude oil price slide continues.",Q5
"The Times of India, 11 January 2009, 362 words, Clara Lewis, (English)","MUMBAI: The crude oil price crash has hit BMC coffers hard. This financial year, its collection from petrol products will be down by Rs 300 crore.",Q5
"Japan Energy Scan, 26 January 2009, 238 words, (English)","Retail gasoline prices in Japan turned up in the week to Monday for the fist time in five months as crude oil price declines paused, the Oil Information Center said Wednesday.",Q5
"Financial Times (FT.Com), 29 January 2009, 610 words, By Kevin Done, Aerospace Correspondent, (English)","Airlines globally incurred a net loss of $5bn last year, and Iata has estimated a further loss of $2.5bn this year based on a forecast crude oil price of $60 a barrel, a 3 per cent fall in passenger volumes and a 5 per cent cent drop in cargo traffic. Aviation...",Q5
"PR Newswire (U.S.), 9:00, 20 January 2009, 4222 words, (English)",Whiting's expected differential between its actual crude oil price and NYMEX price increased to $11.38 per barrel during the fourth quarter of 2008 from $10.09 per barrel during the third quarter of 2008. The primary reason for the change was increasing differentials...,Q5
"Business Day (South Africa), 17 January 2009, 730 words, Edward West, (English)","He says the Brent crude oil price should trade in a $50-$60 band over the medium term, with the prices possibly veering $10 outside that range in either direction occasionally.",Q5
"All Africa, 3:33, 5 January 2009, 578 words, by Siseko Njobeni, (English)","The crude oil price plummeted last year from a record high of more than $147 a barrel to less than $40 a barrel. The organisation last month announced a record production cut of 2,2-million barrels a day.",Q5
"Ukrainian News, 28 January 2009, 237 words, (English)","(Ukrainian News, Tetiana Rotan, 01/28/2009) The average price of crude oil rose by 27% to UAH 2,100.00 per ton at the auction of the Ukrainian Interbank Currency Exchange (UICE) on January 23, compared to the previous auction held on ...",Q5
"Times Record News, 30 January 2009, 873 words, Lee Anderson; Times Record News, (English)","On Thursday afternoon, the crude oil price for March delivery settled at $41.50 per barrel. The price peaked at almost $150 per barrel last summer before spiraling downward.",Q5
"Futures, 1 January 2009, 1653 words, Kaufman, Perry, (English)",2. Find the raw stochastic of the crude oil price.,Q5
"The Energy Journal, 1 January 2009, 12593 words, Plourde, Andre, (English)",...Simulation models of oil sands production projects are constructed and the distribution of ex ante economic rents for various assumed crude oil price paths is calculated. The results suggest that until 2007 changes in royalties and taxes had been favorable ...,Q5
"Reuters News, 6:41, 22 January 2009, 259 words, (English)","So indeed our 2009 (net profit) projection has fallen quite sharply due to a lower crude oil price projection, said Soemarno.",Q5
"Tex Energy Report, 16 January 2009, 129 words, (English)",Chinese government recently announced to reduce the price of fuel sold in the country by maximum 3.2% due to decline in crude oil price and for the purpose of increasing its domestic demands for oil products.,Q5
