Title,Summary,Date
"Financial Times (FT.Com), 17:27, 16 December 2008, 407 words, By Vincent Boland in Milan, (English)","Intesa Sanpaolo, one of Italy’s two biggest banks, streamlined the structure of its domestic operations on Tuesday, and appointed a new head of the division as it seeks to revive the integration of the two institutions from which it was ...",Q4
"Financial Times (FT.Com), 0:41, 2 December 2008, 136 words, Gwen Robinson, (English)","London Scottish Bank has gone into administration after failing to secure a takeover or otherwise make up a shortfall in its capital ratio for nearly a year. The FSA watchdog 11 months ago ordered the Manchester-based bank, which provides ...",Q4
"Financial Times (FT.Com), 0:35, 13 October 2008, 197 words, Gwen Robinson, (English)","In what could set an important precedent, federal officials assured Mitsubishi UFJ Group, Japan’s biggest bank, late Sunday that its planned investment in Morgan Stanley would be protected, reports the NYT. After two days of tense ...",Q4
"Financial Times (FT.Com), 0:40, 13 October 2008, 224 words, Gwen Robinson, (English)","Sir Fred Goodwin, embattled chief executive of Royal Bank of Scotland, is expected to step down as early as Monday, to be replaced by Stephen Hester, chief executive of British Land. The immediate future of Andy Hornby, chief executive of ...",Q4
"Financial Times (FT.Com), 0:45, 13 October 2008, 249 words, Gwen Robinson, (English)","Britain was on Sunday preparing to pump at least £39bn into three of the country’s largest banks in a recapitalisation that could see the UK government end up with controlling stakes in RBS and HBOS. On Sunday night, executives from RBS, ...",Q4
"Financial Times (FT.Com), 0:37, 22 December 2008, 135 words, Gwen Robinson, (English)","A Luxembourg-based fund run by UBS invested $1.4bn into Bernard Madoff’s alleged $50bn Ponzi scheme, Swiss weekly NZZ am Sonntag reported Sunday, reports Reuters. The FT reported at the weekend  that UBS earlier sought to absolve itself ...",Q4
"Financial Times (FT.Com), 0:40, 22 December 2008, 111 words, Gwen Robinson, (English)","AIG was closing in on a deal Sunday to sell its Hartford Steam Boiler unit to Germany’s Munich Re for a price expected to be greater than $700m, or 1.2 to 1.5 times the unit’s book value, reports the WSJ.  The transaction would mark AIG’s ...",Q4
"Financial Times (FT.Com), 8 December 2008, 482 words, By David Oakley and Paul J Davies, (English)","Default rates for speculative grade companies are forecast to jump threefold next year following the fall of Lehman Brothers , the world's biggest bankruptcy, according to Moody's , the US ratings agency.",Q4
"Financial Times (FT.Com), 0:37, 15 December 2008, 153 words, Stacy-Marie Ishmael, (English)","HSBC has emerged as one the largest victims of Bernard Madoff’s alleged fraud with potential exposure of about $1bn to the investment manager’s collapsed venture,  people close to the situation told the FT. These people said HSBC’s exposure...",Q4
"Financial Times (FT.Com), 12:04, 15 December 2008, 435 words, Paul Murphy, (English)",We think Sunday’s statement from Spanish super bank Santander regarding the Madoff affair stands out as a piece of modern “non-communication.” It’s quite brilliant in how little it says.,Q4
"Financial Times (FT.Com), 14:04, 17 October 2008, 503 words, By James Mackintosh in London and Lindsay Whipp in Tokyo, (English)","Panic selling by hedge funds has hit the Y44,000bn ($432bn) Japanese floating-rate government bond market. Some issues are trading at levels usually seen in countries at risk of default.",Q4
"Financial Times (FT.Com), 14 November 2008, 186 words, David Blackwell, By David Blackwell, (English)","A dramatic drop in demand from estate agents has prompted a cautious outlook at Printing.com , which prints business cards and fliers at its Manchester hub for franchise holders around the UK. At the same time, leaflets for new business ...",Q4
"Financial Times (FT.Com), 17 December 2008, 898 words, By Andrew England in Abu Dhabi, (English)","When observers cast an eye over the Gulf and seek to decipher who will be least affected by the turmoil sweeping across global economies, Abu Dhabi, with its enviable financial resources, tends to find itself high on the list.",Q4
"Financial Times, 24 December 2008, 611 words, Masters, Brooke Pearson, Samantha, (English)","News Analysis The credit crunch is putting paid to traditional festive greetings for many, write Brooke Masters and Samantha Pearson Global warming and the credit crunch are combining to consign the traditional paper Christmas card to the ...",Q4
"Financial Times, 29 November 2008, 216 words, Buseong, Kang Oliver, Christian, (English)","C&Heavy Industries became the first South Korean shipbuilder to admit it has been hit by the global economic downturn, saying yesterday it had been asked by creditor Woori Bank to lead a programme of debt restructuring to stave off ...",Q4
"Financial Times, 10 October 2008, 115 words, By Jude Webber in Buenos Aires, (English)","Global financial upheaval has ""clearly changed"" Argentina's plans for a swift repayment of its Paris Club debts using central bank reserves, says a senior government official, Jude Webber writes in Buenos Aires .",Q4
"Financial Times, 27 November 2008, 305 words, Robin Wigglesworth, By Robin Wigglesworth in Abu Dhabi, (English)","Abu Dhabi, capital of the United Arab Emirates, has launched a state-backed mortgage lender to help finance the purchases of a slew of properties expected to come to the market in the future.",Q4
"Financial Times, 9 December 2008, 488 words, By David Oakley and Paul J Davies, (English)","Default rates for speculative grade companies are forecast to jump threefold next year following the fall of Lehman Brothers , the world's biggest bankruptcy, according to Moody's , the US ratings agency.",Q4
"Financial Times, 22 December 2008, 338 words, (English)","From Mr Blaise Ganguin. Sir, Jérôme Cazes, chief executive of Coface , asks for a statistical analysis of ratings performance as a means of exercising ""quality control"" of ratings agencies (""Coface calls for tougher ratings control"", ...",Q4
"Financial Times, 2 December 2008, 525 words, Robin Wigglesworth, By Haig Simonian in Zurich and Robin Wigglesworth in Abu Dhabi, (English)","insurance First big disposal since bail-out deal Focus on growthin Middle East AIGhas sold its Swiss-based private bank to an investor group from Abu Dhabi, marking its first significant disposal since it was taken over by the US government in ...",Q4
"Financial Times, 3 September 2008, 697 words, Rajadhyaksha, Ajay, (English)","Hank Paulson, US Treasury Secretary, has started promoting covered bonds as an alternate source of financing for US banks. Indeed, covered bonds are a $3,000bn asset class in Europe, but are still missing in the US. On the face of it, a US ...",Q4
"Financial Times, 1 July 2008, 262 words, Julie MacIntosh, By Julie MacIntosh in New York, (English)","General IndustrialS Graham Packaging , a plastic container maker, is set to be bought for $3.2bn by acquisition vehicle Hicks Acquisition Company, and will re-enter the public markets a decade after the Blackstone Group took a controlling ...",Q4
"Financial Times, 19 March 2009, 562 words, By Peter Thal Larsen, Jennifer Hughes and George Parker, (English)","FSA set to curb banks' excessive risk taking Brown to urge EU to follow UK's principles The City watchdog announced a sweeping overhaul of the UK's financial regulatory regime yesterday, marking a definitive break with its ...",Q5
"Financial Times (FT.Com), 30 January 2009, 392 words, elaine moore, By Elaine Moore, (English)","Plans by companies to review their payments into defined contribution pension schemes in the UK could have a huge impact for savers. The outcome of consultations between employees and companies, such as Morningstar, Xerox and General Motors ...",Q5
"Financial Times (FT.Com), 7:45, 9 February 2009, 264 words, Adelene Lee, FT, (English)",Hammerson made headlines in what were generally subdued credit markets on Monday. The UK property group announced a £584.2m rights issue backstopped by shareholders to fortify its balance sheet as declining property prices brought it close ...,Q5
"Financial Times (FT.Com), 23 March 2009, 446 words, (English)","News that an Abu Dhabi-based investment fund is to take a strategic stake in Daimler will excite envy among other carmakers scrabbling for capital, along with the familiar sneers about Arab investors with more money than sense.",Q5
"Financial Times (FT.Com), 0:41, 2 February 2009, 96 words, Gwen Robinson, (English)","Moody’s on Sunday night downgraded Barclays’ credit ratings, saying it expected the UK bank to record ”significant further losses” on credit-related writedowns. The agency downgraded Barclays’ long-term debt from Aa1 to Aa3, warning of ...",Q5
"Financial Times (FT.Com), 5 February 2009, 550 words, Robin Wigglesworth, By Robin Wigglesworth in Abu Dhabi and Simeon Kerr in Dubai, (English)","A unilateral move by Abu Dhabi, oil-rich capital of the United Arab Emirates, to recapitalise its own banks has sparked fears that it may hesitate to support Dubai, its fellow emirate and commercial rival, as the credit crunch worsens.",Q5
"Financial Times (FT.Com), 1:30, 12 February 2009, 285 words, By James Mackintosh in London, (English)",Barclays has settled claims of fraud against Bear Stearns over losses that could be up to $950m from the collapse two years ago of the first hedge fund to be hit by the financial crisis.,Q5
"Financial Times (FT.Com), 0:46, 23 March 2009, 82 words, Gwen Robinson, (English)","Société Générale bowed to growing public pressure over executive pay on Sunday as it cancelled a plan to award discounted stock options to four directors, including Daniel Bouton, non-executive chairman, and Frédéric Oudéa, chief executive....",Q5
"Financial Times (FT.Com), 6:45, 23 March 2009, 1066 words, Gwen Robinson, (English)","While much attention in the currency markets (and just about everywhere else) has been on the US and to a lesser extent, Europe, there are some odd moves afoot in Japan. Even as the yen heads south as the world’s second biggest economy ...",Q5
"Financial Times (FT.Com), 0:45, 16 March 2009, 71 words, Gwen Robinson, (English)","Switzerland’s biggest bank UBS plans to cut up to 5,000 senior and management jobs in the next few weeks, Swiss weekly SonntagsZeitung said on Sunday, reports Reuters. Up to 2,500 management positions could go in UBS’s dominant and ...",Q5
"Financial Times (FT.Com), 8:17, 16 March 2009, 533 words, Sam Jones, (English)","Does anyone care to remember this story on AIG, from the New York Times, back in September? More to the point, does anyone remember the trouble it caused?",Q5
"Financial Times (FT.Com), 1:05, 16 March 2009, 95 words, Gwen Robinson, (English)","The White House on Sunday expressed outrage at $165m of bonuses paid by AIG, as the troubled insurer revealed that European banks had benefited heavily from its government rescue. Larry Summers, Obama’s top economic adviser, said that AIG’s...",Q5
"Financial Times (FT.Com), 25 March 2009, 380 words, jim pickard, George Parker, Peter Thal Larsen, By Jim Pickard, George Parker and Peter Thal Larsen, (English)","Labour on Tuesday night hit back at the ""hypocrisy"" of the Conservatives for criticising offshore tax havens despite Ken Clarke's recent directorship of a hedge fund whose main fund was based in the Cayman Islands.",Q5
"Financial Times (FT.Com), 12:29, 26 February 2009, 623 words, Izabella Kaminska, (English)","Expectations are growing China could super-size its stimulus package when it votes on the budget next week, especially since the draft currently being considered already foresees a record-breaking fiscal deficit for the country in 2009 of ...",Q5
"Financial Times (FT.Com), 23:25, 22 February 2009, 78 words, Gwen Robinson, (English)","Northern Rock is to embark on a £14bn mortgage sales drive to resuscitate Britain’s sluggish housing market, fuelled by a hefty injection of fresh government funding for the state-owned lender to be announced Monday. Northern Rock will ...",Q5
"Financial Times (FT.Com), 13 February 2009, 386 words, Henny Sender, By Henny Sender in New York, (English)","Aleris International, a US-based aluminium processor that TPG bought at the height of the buy-out boom in 2006, filed for Chapter 11 bankruptcy protection for its North American operations on Thursday.",Q5
"Financial Times (FT.Com), 0:23, 16 February 2009, 91 words, Gwen Robinson, (English)","The UK government on Sunday suggested it would veto payments to senior staff in lenders partly or wholly owned by the taxpayer. Lloyds Banking Group has defended plans to pay its staff bonuses, reported to total £120m, despite receiving ...",Q5
"Financial Times (FT.Com), 12 March 2009, 292 words, By Justin Baer in New York, (English)","General Electric lost one of its triple A credit grades on Thursday, capping months of speculation that an economic downturn and the deteriorating prospects of its finance arm would cost the conglomerate the pristine debt ratings it had ...",Q5
"Financial Times (FT.Com), 12 March 2009, 259 words, By Justin Baer in New York, (English)","General Electric lost one of its triple A credit grades, capping months of speculation that an economic downturn and the deteriorating prospects of its finance arm would cost the conglomerate the pristine debt ratings it had safeguarded for...",Q5
"Financial Times (FT.Com), 14:00, 22 February 2009, 483 words, By Jeremy Grant, (English)","Britain’s banks are shunning lending to smaller companies in favour of building business with the largest companies as they seek out clients that are most resilient and likely to bring them other types of business, a survey of top corporate...",Q5
"Financial Times (FT.Com), 3:36, 16 January 2009, 668 words, By John Murray Brown in Dublin, (English)","The Dublin government on Thursday night nationalised Anglo Irish Bank, the Irish Republic’s third largest lender, which has seen the collapse of its share price accelerate in recent days amid fresh reports of large-scale deposit ...",Q5
"Financial Times (FT.Com), 22 March 2009, 372 words, (English)","These days, carmakers need cash any way they can get it. Increasingly, that means begging for handouts from cash-strapped governments. German authorities should therefore feel relieved about Daimler's announcement on Sunday of a cash ...",Q5
"Financial Times (FT.Com), 4:52, 9 January 2009, 625 words, Sam Jones, (English)",Too good to be true. Widely reviled Highly successful estate agency Foxton’s has breached its banking covenants. BC Partners – the private equity firm that bought the company at the peak of the market gave a press conference yesterday. From ...,Q5
"Financial Times (FT.Com), 5 January 2009, 342 words, (English)","Restructuring will be a common theme this year and Lenovo is making an early strike. This marks at least the third restructuring for the Chinese personal computer maker, which acquired IBM's PC arm in 2005. Lenovo paid generously for its ...",Q5
"Financial Times (FT.Com), 3:49, 3 March 2009, 383 words, By Michiyo Nakamoto in Tokyo, (English)","The Japanese government is to use part of its nearly $1,000bn in foreign exchange reserves to provide loans to Japanese companies operating in overseas markets in a further step to prevent tight credit conditions from stifling business ...",Q5
"Financial Times (FT.Com), 28 January 2009, 394 words, By Robin Wigglesworth in Abu Dhabi, (English)","Arcapita, a prominent Bahrain-based investment company, said on Wednesday it is seeking to raise capital from regional sovereign wealth funds after being downgraded to junk status by Standard & Poor's .",Q5
"Financial Times (FT.Com), 16:13, 26 March 2009, 407 words, By James Wilson in Frankfurt, (English)",WestLB’s owners plan to put the bank up for sale through an auction that could herald a wider shake-up of Germany’s state-owned Landesbank sector.,Q5
"Financial Times (FT.Com), 0:54, 19 January 2009, 127 words, Gwen Robinson, (English)",Royal Bank of Scotland is on Monday expected to announce a £20bn full-year loss – the biggest loss in British corporate history -as the state-controlled lender unveils further damage resulting from the credit crunch. RBS executives were on ...,Q5
"Financial Times (FT.Com), 0:43, 19 January 2009, 129 words, Gwen Robinson, (English)","The new, government-appointed board of fraud-hit Satyam Computer Services is looking to appoint up to three investment banks to find a possible buyer for the Indian outsourcer, reports Reuters, citing the Economic Times of India. Goldman ...",Q5
"Financial Times (FT.Com), 10:06, 19 January 2009, 121 words, Sam Jones, (English)","That’s horses, stable doors, and bolting to English speakers. Or perhaps, it’s more appropriately translated in all its gruesome idiomatic glory: children, wells, drowning and well-covers. (Refit words to horse-bolting metaphor ...",Q5
"Financial Times (FT.Com), 5:25, 15 March 2009, 773 words, By Valeria Criscione, (English)","Norway likes to think of itself as an ethical model for others. It spends 1 per cent of its gross national income on international development assistance and $1bn (£723m, €783m) to save the rainforest in Brazil.",Q5
"Financial Times (FT.Com), 4:55, 12 January 2009, 466 words, Gwen Robinson, (English)","Looks like Vikram Pandit is in for a busy week, as the Citigroup CEO nears finalisation of the deal to spin off Citi’s Smith Barney brokerage unit into a joint venture controlled by Morgan Stanley, even as ugly noises on Capitol Hill annd ...",Q5
"Financial Times (FT.Com), 29 January 2009, 468 words, By Justin Baer and Francesco Guerrera in New York, (English)","The two top credit firms remain willing to give General Electric every opportunity to justify its triple A ratings, long after debt investors, equity analysts and even GE's own executives have started to brace themselves for a downgrade.",Q5
"Financial Times (FT.Com), 29 January 2009, 579 words, By Justin Baer and Francesco Guerrera in New York, (English)","Standard & Poor's , which has rated General Electric as triple A since 1956, and Moody's , which has used the same rating since at least 1967, both issued reports this week arguing that GE would struggle to fulfil their criteria for keeping...",Q5
"Financial Times (FT.Com), 15:02, 13 February 2009, 347 words, (English)",Stick another Post-it on the Wall of Worry. This week Korea’s Woori Bank – how apt – sent a shiver through the bond markets by becoming the first Asian lender to pass up the chance to buy back low-ranked debt.,Q5
"Financial Times (FT.Com), 2 February 2009, 437 words, (English)",Tim Geithner has been given a poisoned chalice. The new US Treasury secretary has inherited a financial system still weakened by uncertainty about the value of banks' toxic assets. Mr Geithner is set to announce a plan to tackle this ...,Q5
"Financial Times (FT.Com), 4 February 2009, 568 words, By Tom Braithwaite, Sarah Connor, Lucy Killgren and Maggie Urry, (English)","Baugur, the Icelandic investment group that bought much of the British high street in the last decade, is set for administration after its main banker decided to pull the plug on its £1bn debt.",Q5
"Financial Times (FT.Com), 4 February 2009, 642 words, By Lucy Killgren and Maggie Urry, (English)","Baugur, the investment group with stakes in some of the British high street's best known names, on Wednesday applied for the Icelandic equivalent of administration, throwing into doubt the future ownership of chains such as House of Fraser,...",Q5
"Financial Times (FT.Com), 16:30, 11 January 2009, 608 words, John Gapper, (English)","There seems to be a coup underway at Citigroup. It has already taken down Robert Rubin, looks as though it will lead to Sir Win Bischoff being replaced as chairman by Dick Parsons, and could culminate in the departure of Vikram Pandit as ...",Q5
"Financial Times (FT.Com), 18:05, 18 February 2009, 682 words, By Stefan Wagstyl, (English)","The shock that has passed through central and east European markets in the past two days adds to the pressure on governments, banks and international institutions to rescue the region’s economies.",Q5
"Financial Times (FT.Com), 14:43, 18 February 2009, 758 words, (English)","A gale of pessimism is blowing through Europe. No part of the European Union is sheltered from the global economic downturn, but its newest member states are the most vulnerable. Fears about eastern Europe’s banking sector sent currency and...",Q5
"Financial Times (FT.Com), 23:54, 1 March 2009, 101 words, Gwen Robinson, (English)",AIG will on Monday announce a radical plan to break itself up as a global insurance conglomerate by ceding control of its two largest divisions to the US government in exchange for a $30bn-plus lifeline. It is the third time in five months ...,Q5
"Financial Times, 24 March 2009, 313 words, England, Andrew, (English)","A few years ago, the only investment vehicle that attracted much interest in Abu Dhabi was the Abu Dhabi Investment Authority, estimated to be the world's largest sovereign wealth fund, Andrew England reports .",Q5
"Financial Times, 13 February 2009, 185 words, Jacobs, Emma, (English)","John Prescott, former deputy prime minister, has been organising a Facebook campaign to direct people to his petition, which demands Royal Bank of Scotland gives up its bonuses. Over 27,000 people have signed it.",Q5
"Financial Times, 5 February 2009, 114 words, Wigglesworth, Robin, (English)","Abu Dhabi, capital of the United Arab Emirates, said yesterday it would inject $4.3bn (€3.3bn, £3bn) into five of its banks to shore up capital and help insulate the emirate's banking system from further contagion from the global debt ...",Q5
"Financial Times, 20 March 2009, 317 words, By Saskia Scholtes in New York, (English)",GENERAL FINANCIAL American Express could have its debt ratings cut by Standard & Poor's on concerns that growing numbers of borrowers will default on their credit card debt.,Q5
"Financial Times, 23 March 2009, 501 words, Daniel Schafer, By Daniel Schäfer in Frankfurt, (English)","Gulf group to be largest shareholder German carmaker joins trail to sovereign funds Abu Dhabi-based Aabar Investments is to take a 9.1 per cent stake in Daimler in a €1.95bn (£1.84bn) move to bolster the German premium carmaker, becoming its ...",Q5
"India Public Sector News, 9 March 2009, 70 words, (English)","Mumbai, March 9 -- The Reserve Bank of India issued the following news release: The Results of the auctions of 10-year State Development Loans, 2019 for ten State Governments held on March 09, 2009.",Q5
"India Public Sector News, 9 March 2009, 90 words, (English)","Mumbai, March 9 -- The Reserve Bank of India issued the following news release: The result of the Special Fixed Rate Repo under Liquidity Adjustment Facility held on March 09, 2009 is:",Q5
"India Public Sector News, 23 January 2009, 90 words, (English)","Mumbai, Jan. 23 -- The Reserve Bank of India issued the following news release: The result of the Special Fixed Rate Repo under Liquidity Adjustment Facility held on January 23, 2009 is:",Q5
"Dow Jones Institutional News, 11:59, 17 February 2009, 32 words, (English)","(MORE TO FOLLOW) Dow Jones Newswires (201-938-5400) February 17, 2009 11:59 ET (16:59 GMT)",Q5
"Dow Jones Asian Equities Report, 23:40, 9 March 2009, 51 words, (English)","Sinyi Realty Inc. - Taiwan Figures in New Taiwan dollars. 2009 2008 Feb Revenue NT$273,540,000 NT$342,779,000 Jan-Feb Revenue 477,246,000 735,014,000 ...",Q5
"Dow Jones Institutional News, 15:50, 30 January 2009, 21 words, (English)","(END) Dow Jones Newswires January 30, 2009 15:50 ET (20:50 GMT)",Q5
"India Public Sector News, 4 February 2009, 93 words, (English)","Mumbai, Feb. 4 -- The Reserve Bank of India issued the following news release: The result of the Special Fixed Rate Repo under Liquidity Adjustment Facility held on February 04, 2009 is:",Q5
"India Public Sector News, 2 March 2009, 93 words, (English)","Mumbai, March 2 -- The Reserve Bank of India issued the following news release: The result of the Special Fixed Rate Repo under Liquidity Adjustment Facility held on March 02, 2009 is:",Q5
"India Public Sector News, 16 January 2009, 93 words, (English)","Mumbai, Jan. 16 -- The Reserve Bank of India issued the following news release: The result of the Special Fixed Rate Repo under Liquidity Adjustment Facility held on January 16, 2009 is:",Q5
"India Public Sector News, 16 January 2009, 105 words, (English)","Mumbai, Jan. 16 -- The Reserve Bank of India issued the following news release: The results of the RBI Repo/Reverse Repo auctions held on January 16, 2009 are:",Q5
"Islamic Finance News, 28 February 2009, 72 words, (English)","Kuala Lumpur, Malaysia, March 1 -- Alliance Islamic Bank issued the following news release: The Base Lending Rate (BLR) for Alliance Bank Malaysia Berhad and Alliance Investment Bank Berhad and the Base Financing Rate (BFR) for Alliance ...",Q5
"Islamic Finance News, 28 February 2009, 69 words, (English)","Kuala Lumpur, Malaysia, March 1 -- Alliance Islamic Bank issued the following news release: The Base Lending Rate (BLR) for Alliance Bank Malaysia Berhad and Alliance Investment Bank Berhad and the Base Financing Rate (BFR) for Alliance ...",Q5
"Islamic Finance News, 20 January 2009, 74 words, (English)","Baghdad, Iraq, Jan. 21 -- Warka Bank For Investment and Finance issued the following news release: Dear Warka Clients, Please note that the following website is not associated or affiliated in anyway to our bank ...",Q5
"India Public Sector News, 10 February 2009, 93 words, (English)","Mumbai, Feb. 10 -- The Reserve Bank of India issued the following news release: The result of the Special Fixed Rate Repo under Liquidity Adjustment Facility held on February 10, 2009 is:",Q5
"India Public Sector News, 5 February 2009, 90 words, (English)","Mumbai, Feb. 5 -- The Reserve Bank of India issued the following news release: The result of the Special Fixed Rate Repo under Liquidity Adjustment Facility held on February 05, 2009 is:",Q5
"India Public Sector News, 5 February 2009, 71 words, (English)","Mumbai, Feb. 5 -- The Reserve Bank of India issued the following news release: The Results of the auctions of 10-year State Development Loans, 2019 for seven State Governments held on February 05, 2009.",Q5
"India Public Sector News, 30 March 2009, 93 words, (English)","Mumbai, March 30 -- The Reserve Bank of India issued the following news release: The result of the Special Fixed Rate Repo under Liquidity Adjustment Facility held on March 30, 2009 is:",Q5
"Dow Jones Institutional News, 1:28, 22 January 2009, 25 words, (English)","(END) Dow Jones Newswires January 22, 2009 01:28 ET (06:28 GMT)",Q5
"India Public Sector News, 3 March 2009, 105 words, (English)","Mumbai, March 3 -- The Reserve Bank of India issued the following news release: The results of the RBI Repo/Reverse Repo auctions held on March 03, 2009 are:",Q5
"India Public Sector News, 3 March 2009, 93 words, (English)","Mumbai, March 3 -- The Reserve Bank of India issued the following news release: The result of the Special Fixed Rate Repo under Liquidity Adjustment Facility held on March 03, 2009 is:",Q5
"India Public Sector News, 23 March 2009, 93 words, (English)","Mumbai, March 23 -- The Reserve Bank of India issued the following news release: The result of the Special Fixed Rate Repo under Liquidity Adjustment Facility held on March 23, 2009 is:",Q5
"Dow Jones Institutional News, 15:50, 2 February 2009, 21 words, (English)","(END) Dow Jones Newswires February 02, 2009 15:50 ET (20:50 GMT)",Q5
"Dow Jones Institutional News, 15:40, 2 February 2009, 23 words, (English)","(END) Dow Jones Newswires February 02, 2009 15:40 ET (20:40 GMT)",Q5
"Dow Jones International News, 0:58, 10 February 2009, 51 words, (English)","Sinyi Realty Inc. - Taiwan Figures in New Taiwan dollars. 2009 2008 Jan Revenue NT$203,706,000 NT$392,235,000 Jan-Jan Revenue 203,706,000 392,235,000 ...",Q5
"India Public Sector News, 16 March 2009, 93 words, (English)","Mumbai, March 16 -- The Reserve Bank of India issued the following news release: The result of the Special Fixed Rate Repo under Liquidity Adjustment Facility held on March 16, 2009 is:",Q5
"India Public Sector News, 5 January 2009, 93 words, (English)","Mumbai, Jan. 5 -- The Reserve Bank of India issued the following news release: The result of the Special Fixed Rate Repo under Liquidity Adjustment Facility held on January 05, 2009 is:",Q5
"Islamic Finance News, 30 March 2009, 84 words, (English)","Karachi, Pakistan, March 30 -- Habib Bank issued the following news release: The Banker is the world's premier banking and finance magazine. Read in 150 countries around the world, The Banker is the key source of data and analysis for ...",Q5
"India Public Sector News, 11 February 2009, 93 words, (English)","Mumbai, Feb. 11 -- The Reserve Bank of India issued the following news release: The result of the Special Fixed Rate Repo under Liquidity Adjustment Facility held on February 11, 2009 is:",Q5
"India Public Sector News, 6 February 2009, 93 words, (English)","Mumbai, Feb. 6 -- The Reserve Bank of India issued the following news release: The result of the Special Fixed Rate Repo under Liquidity Adjustment Facility held on February 06, 2009 is:",Q5
"India Public Sector News, 6 February 2009, 82 words, (English)","Mumbai, Feb. 6 -- The Reserve Bank of India issued the following news release: The results of the auctions of 7.46% Government Stock, 2017 (Re-issue) and 6.30% Government Stock, 2023",Q5
"India Public Sector News, 4 March 2009, 93 words, (English)","Mumbai, March 4 -- The Reserve Bank of India issued the following news release: The result of the Special Fixed Rate Repo under Liquidity Adjustment Facility held on March 04, 2009 is:",Q5
"Islamic Finance News, 29 January 2009, 97 words, (English)","Kuala Lumpur, Malaysia, Jan. 30 -- Hong Leong issued the following news release: Kindly be informed that effective from 1st February 2009, the free insurance protection plan offered with purchase of HLG Growth Fund investors will be ...",Q5
"India Public Sector News, 24 March 2009, 93 words, (English)","Mumbai, March 24 -- The Reserve Bank of India issued the following news release: The result of the Special Fixed Rate Repo under Liquidity Adjustment Facility held on March 24, 2009 is:",Q5
"India Public Sector News, 24 March 2009, 70 words, (English)","Mumbai, March 24 -- The Reserve Bank of India issued the following news release: The Results of the auctions of 10-year State Development Loans, 2019 for seventeen State Governments held on March 24, 2009.",Q5
"India Public Sector News, 16 February 2009, 93 words, (English)","Mumbai, Feb. 16 -- The Reserve Bank of India issued the following news release: The result of the Special Fixed Rate Repo under Liquidity Adjustment Facility held on February 16, 2009 is:",Q5
"Dow Jones News Service, 20:58, 4 February 2009, 20 words, (English)","Corrected March 27, 2009 15:17 ET (19:17 GMT) [ 02-04-09 2058ET ]",Q5
"India Public Sector News, 17 March 2009, 90 words, (English)","Mumbai, March 17 -- The Reserve Bank of India issued the following news release: The result of the Special Fixed Rate Repo under Liquidity Adjustment Facility held on March 17, 2009 is:",Q5
"India Public Sector News, 17 March 2009, 70 words, (English)","Mumbai, March 17 -- The Reserve Bank of India issued the following news release: The Results of the auctions of 10-year State Development Loans, 2019 for Eleven State Governments held on March 17, 2009.",Q5
"India Public Sector News, 6 January 2009, 93 words, (English)","Mumbai, Jan. 6 -- The Reserve Bank of India issued the following news release: The result of the Special Fixed Rate Repo under Liquidity Adjustment Facility held on January 06, 2009 is:",Q5
"India Public Sector News, 6 January 2009, 70 words, (English)","Mumbai, Jan. 6 -- The Reserve Bank of India issued the following news release: The Results of the auctions of 10-year State Development Loans, 2019 for seven State Governments held on January 06, 2009.",Q5
"India Public Sector News, 12 February 2009, 90 words, (English)","Mumbai, Feb. 12 -- The Reserve Bank of India issued the following news release: The result of the Special Fixed Rate Repo under Liquidity Adjustment Facility held on February 12, 2009 is:",Q5
"Dow Jones Institutional News, 15:40, 30 January 2009, 23 words, (English)","(END) Dow Jones Newswires January 30, 2009 15:40 ET (20:40 GMT)",Q5
"India Public Sector News, 24 February 2009, 93 words, (English)","Mumbai, Feb. 24 -- The Reserve Bank of India issued the following news release: The result of the Special Fixed Rate Repo under Liquidity Adjustment Facility held on February 24, 2009 is:",Q5
"India Public Sector News, 24 February 2009, 98 words, (English)","Mumbai, Feb. 24 -- The Reserve Bank of India issued the following news release: The results of the auctions of 7.46% Government Stock, 2017 (Re-issue), 8.35% Government Stock, 2022 (Re-issue) and 7.5% Government Stock, 2034 (Re-issue) held ...",Q5
"Dow Jones Institutional News, 13:43, 25 February 2009, 24 words, (English)","(MORE TO FOLLOW) Dow Jones Newswires (201-938-5400) February 25, 2009 13:43 ET (18:43 GMT)",Q5
"India Public Sector News, 5 March 2009, 93 words, (English)","Mumbai, March 5 -- The Reserve Bank of India issued the following news release: The result of the Special Fixed Rate Repo under Liquidity Adjustment Facility held on March 05, 2009 is:",Q5
"India Public Sector News, 5 March 2009, 101 words, (English)","Mumbai, March 5 -- The Reserve Bank of India issued the following news release: The results of the auctions of 7.99% Government Stock-2017, 6.30% Government Stock-2023, 7.95% Government Stock-2032 and 8.33% Government Stock-2036 under OMO ...",Q5
"India Public Sector News, 19 January 2009, 93 words, (English)","Mumbai, Jan. 19 -- The Reserve Bank of India issued the following news release: The result of the Special Fixed Rate Repo under Liquidity Adjustment Facility held on January 19, 2009 is:",Q5
"Dow Jones International News, 20:59, 1 March 2009, 8 words, (English)",Perpetual Down 9.3% At A$23.24,Q5
"Phnom Penh Post, 23 January 2009, 55 words, Meas Sokchea, Meas Sokchea, (English)","Opposition parties Sam Rainsy Party and Human Rights Party wrote to the King Sihamoni on the anniversary of labour leader Chea Vichea's death requesting the former leader be given the title ""hero of workers"". The SRP's ...",Q5
